DATE,CLOSE,TICKER,OPEN,HIGH,LOW,VOLUME
11/16/2011,390.89,VNINDEX,389.25,392.98,388.51,25943180
11/17/2011,385.86,VNINDEX,390.91,392.23,385.86,21918840
11/18/2011,379.62,VNINDEX,383.14,383.45,377.46,27391450
11/21/2011,379.14,VNINDEX,380.4,382.71,377.92,18436530
11/22/2011,381.76,VNINDEX,377.46,382.62,375.93,22470270
11/23/2011,388.57,VNINDEX,385.15,388.57,384.84,21175900
11/24/2011,381.78,VNINDEX,387.26,389.29,381.78,19813362
11/25/2011,383.35,VNINDEX,381.78,383.74,379.38,17112220
11/28/2011,383.31,VNINDEX,386.04,388.98,383.05,23924210
11/29/2011,382.9,VNINDEX,385.78,386.55,382.9,17443900
11/30/2011,380.69,VNINDEX,381.88,382.62,378.78,21187010
12/1/2011,380.1,VNINDEX,380.47,382.87,377.03,17643450
12/2/2011,383.88,VNINDEX,380.92,383.88,380.36,19808870
12/5/2011,391.19,VNINDEX,385.82,391.71,385.82,31626940
12/6/2011,390.2,VNINDEX,393.92,396.29,390.2,33816160
12/7/2011,387.21,VNINDEX,389.15,389.69,386.71,25848200
12/8/2011,381.63,VNINDEX,387.02,388.35,381.63,24726570
12/9/2011,377.16,VNINDEX,381.28,382.13,375.67,26815380
12/12/2011,375.3,VNINDEX,376.97,378.82,373.89,25025490
12/13/2011,371.75,VNINDEX,374.11,377.17,371.75,24121800
12/14/2011,367.55,VNINDEX,371.75,374.42,366.64,32579780
12/15/2011,364.48,VNINDEX,364.14,365.09,360.16,33685980
12/16/2011,366.03,VNINDEX,364.37,369.65,363.8,31830080
12/19/2011,367.4,VNINDEX,365.71,367.95,364.73,20977830
12/20/2011,365.67,VNINDEX,365.5,369.09,363.22,21369910
12/21/2011,367.72,VNINDEX,368,369.48,366.96,23306380
12/22/2011,360.37,VNINDEX,366.68,366.78,359.12,31386790
12/23/2011,356.21,VNINDEX,352.48,356.97,352.21,21736880
12/26/2011,352.68,VNINDEX,356.15,356.15,349.7,19421120
12/27/2011,347.8,VNINDEX,348.42,348.83,346.48,26464690
12/28/2011,350.66,VNINDEX,347.59,351.34,347.17,26615560
12/29/2011,350.51,VNINDEX,349.06,350.51,347.39,21775300
12/30/2011,351.55,VNINDEX,351.83,352.46,348.3,26441080
1/3/2012,350,VNINDEX,351.37,354.02,349.31,13737030
1/4/2012,348.84,VNINDEX,349.22,349.92,348.24,19643360
1/5/2012,340.94,VNINDEX,346.42,347.13,340.94,17221570
1/6/2012,336.73,VNINDEX,340.19,340.19,336.49,19779270
1/9/2012,339.32,VNINDEX,334.93,339.32,332.28,19198950
1/10/2012,344.68,VNINDEX,336.84,345.25,336.84,24725890
1/11/2012,347.43,VNINDEX,347.98,349.45,346.71,20793880
1/12/2012,348.11,VNINDEX,347.78,349.44,347.22,18662540
1/13/2012,354.33,VNINDEX,349.31,354.33,349.31,16398250
1/16/2012,357.87,VNINDEX,356.77,360.08,355.97,20302930
1/17/2012,358.86,VNINDEX,357.52,363.5,357.1,16112970
1/18/2012,362.66,VNINDEX,360.81,363.3,360.47,13022720
1/19/2012,373.43,VNINDEX,363.15,373.43,363.04,19593160
1/20/2012,373,VNINDEX,378.07,378.07,373,20282210
1/30/2012,384.94,VNINDEX,375.1,384.94,373.1,18491240
1/31/2012,387.97,VNINDEX,390.43,393.92,387.97,37141730
2/1/2012,390.67,VNINDEX,388.7,390.67,383.05,30800590
2/2/2012,401.61,VNINDEX,393.89,401.61,393.82,39209510
2/3/2012,401.74,VNINDEX,408.95,411.38,401.74,55293290
2/6/2012,399.73,VNINDEX,402.36,402.38,394.91,28639550
2/7/2012,401.08,VNINDEX,400.43,402.5,396.02,32063940
2/8/2012,409.53,VNINDEX,403.74,409.74,401.51,41644860
2/9/2012,411.39,VNINDEX,412.98,414.6,409.18,41021360
2/10/2012,405.02,VNINDEX,410.11,410.11,403.49,45896610
2/13/2012,395.54,VNINDEX,402.37,402.37,395.54,28103480
2/14/2012,400.26,VNINDEX,391.08,400.26,391.08,28107570
2/15/2012,397.41,VNINDEX,398.61,400.66,394.38,29091950
2/16/2012,396.51,VNINDEX,395.2,398.44,393.66,31249860
2/17/2012,403.3,VNINDEX,397.98,403.3,397.98,29820360
2/20/2012,413.98,VNINDEX,409.83,414.5,408.98,42285070
2/21/2012,410.91,VNINDEX,421.81,422.19,410.32,56654590
2/22/2012,418.41,VNINDEX,410.63,418.41,410.63,47041290
2/23/2012,423.89,VNINDEX,419.49,423.89,416.45,60216010
2/24/2012,423.43,VNINDEX,427.1,429.42,423.43,68664710
2/27/2012,428.41,VNINDEX,426.03,430.75,425.66,61428800
2/28/2012,422.22,VNINDEX,429.26,431.11,421.65,84449500
2/29/2012,423.64,VNINDEX,420.02,423.64,418.01,69107950
3/1/2012,427.95,VNINDEX,426.48,427.95,422.65,58982220
3/2/2012,439.6,VNINDEX,432.32,439.6,431.79,74979590
3/5/2012,457.21,VNINDEX,448.66,459.8,448.66,65544530
3/6/2012,445,VNINDEX,465.63,468.15,444.99,143229740
3/7/2012,444.02,VNINDEX,442.74,444.25,433.69,97945750
3/8/2012,431.66,VNINDEX,436.44,443.5,431.66,83407280
3/9/2012,432.11,VNINDEX,429.2,435.27,424.43,71638930
3/12/2012,428.02,VNINDEX,429.83,432.61,423.43,68630700
3/13/2012,429.39,VNINDEX,429.73,433.66,427.76,58475180
3/14/2012,433.86,VNINDEX,435.73,437.23,429.22,59926960
3/15/2012,441.85,VNINDEX,433.47,442.55,430.39,88589620
3/16/2012,438.52,VNINDEX,449.66,450.32,438.52,105559940
3/19/2012,438.07,VNINDEX,449.66,440.92,437.45,51449420
3/20/2012,440.29,VNINDEX,435.2,441.73,435.2,56227500
3/21/2012,445.77,VNINDEX,443.43,450.25,443.13,95897770
3/22/2012,445.67,VNINDEX,442.77,448.92,442.44,76082270
3/23/2012,454.1,VNINDEX,448.93,455.16,448.85,85360500
3/26/2012,459.26,VNINDEX,458.21,459.26,451.46,89726030
3/27/2012,445.92,VNINDEX,457.55,457.55,445.92,115772320
3/28/2012,446.32,VNINDEX,443.2,447.14,437.05,76397450
3/29/2012,439.63,VNINDEX,449.01,449.01,439.47,71130040
3/30/2012,441.03,VNINDEX,442.57,443.74,437.62,61661900
4/3/2012,445.77,VNINDEX,440.95,446.14,440.23,54047250
4/4/2012,439.77,VNINDEX,446.02,447.02,439.27,48957860
4/5/2012,444.93,VNINDEX,439,445.8,436.67,55823460
4/6/2012,447.44,VNINDEX,447.08,450.23,445.87,69734180
4/9/2012,450.73,VNINDEX,450.55,452.06,448.17,63077480
4/10/2012,450.85,VNINDEX,451.01,455.86,448.91,80453480
4/11/2012,458.74,VNINDEX,457.56,458.74,452.69,88529490
4/12/2012,465.26,VNINDEX,462.22,468.14,460.79,97343440
4/13/2012,462.52,VNINDEX,467.48,468.38,462.52,118550280
4/16/2012,468.26,VNINDEX,465.06,470.73,461.76,81922480
4/17/2012,472.84,VNINDEX,471.54,474.92,467.58,95743250
4/18/2012,472.16,VNINDEX,475.1,478.87,471.36,119699530
4/19/2012,467.08,VNINDEX,470.81,473.31,465.29,119923140
4/20/2012,465.72,VNINDEX,467.08,470.5,462.91,82431400
4/23/2012,465.17,VNINDEX,466.8,469.2,464.61,60229240
4/24/2012,465.65,VNINDEX,465.67,466.23,460.6,69115350
4/25/2012,472.87,VNINDEX,471.39,473.22,468.89,83805110
4/26/2012,470.21,VNINDEX,472.82,475.44,470.21,89707640
4/27/2012,473.77,VNINDEX,473.43,475.22,470.43,80076110
5/2/2012,472.46,VNINDEX,476.02,478.44,471.07,114884980
5/3/2012,468.8,VNINDEX,470.54,473.07,465,100543120
5/4/2012,476.32,VNINDEX,470.53,477.72,470.53,97867600
5/7/2012,486.31,VNINDEX,481.95,486.31,481.05,92055910
5/8/2012,488.07,VNINDEX,488.6,492.44,486.25,126988850
5/9/2012,487.62,VNINDEX,488.19,490.49,485.33,109813000
5/10/2012,486.07,VNINDEX,490.03,491.35,482.68,124599030
5/11/2012,480.1,VNINDEX,487.68,488.13,479.87,110416050
5/14/2012,469.69,VNINDEX,477.73,483.15,469.69,88313720
5/15/2012,455.65,VNINDEX,462.97,467.63,455.47,91695260
5/16/2012,449.91,VNINDEX,455.75,458.57,446.38,83065900
5/17/2012,442.58,VNINDEX,449.77,453.72,442.58,69652870
5/18/2012,434.95,VNINDEX,439.69,440.24,430.29,76373980
5/21/2012,448.02,VNINDEX,438.53,448.19,437.72,63857990
5/22/2012,447.94,VNINDEX,451.32,453.7,446.84,60518060
5/23/2012,436.75,VNINDEX,443.6,446.2,436.75,56528440
5/24/2012,426.92,VNINDEX,431.39,435.59,425.65,52125440
5/25/2012,437.38,VNINDEX,432.62,438.42,431.01,57164750
5/28/2012,435.48,VNINDEX,443.24,443.24,433.42,64208990
5/29/2012,431.44,VNINDEX,431.75,432.91,429.11,45872090
5/30/2012,435.34,VNINDEX,433.29,437.31,432.39,43279360
5/31/2012,429.2,VNINDEX,431.84,433.94,428.52,45434610
6/1/2012,428.8,VNINDEX,430.75,432.27,427.98,40392570
6/4/2012,416.65,VNINDEX,426.91,427.58,416.65,62960500
6/5/2012,421.02,VNINDEX,413.96,421.02,413.58,44526700
6/6/2012,426.39,VNINDEX,421.09,427.17,420.81,43022010
6/7/2012,434.41,VNINDEX,431.14,436.68,428.61,63449670
6/8/2012,432.9,VNINDEX,439.02,441.46,432.9,80032950
6/11/2012,432.5,VNINDEX,432.15,435.86,430.28,53036630
6/12/2012,428.16,VNINDEX,432.89,432.89,428.04,51528352
6/13/2012,427.61,VNINDEX,429.73,429.73,424.86,45700390
6/14/2012,425.28,VNINDEX,425.74,428.59,424.05,42057240
6/15/2012,433.09,VNINDEX,425.62,433.09,425.62,69270580
6/18/2012,435.59,VNINDEX,436.89,439.29,433.75,56097120
6/19/2012,431.08,VNINDEX,434.04,435.11,430.23,38876360
6/20/2012,432.89,VNINDEX,431.8,434.16,429.2,29000090
6/21/2012,431.14,VNINDEX,432.27,433.49,430.83,37060530
6/22/2012,427.17,VNINDEX,429.95,430.19,426.5,48829270
6/25/2012,424.12,VNINDEX,429.95,429.81,422.95,46964430
6/26/2012,419.19,VNINDEX,421.17,421.76,417.92,45757250
6/27/2012,418.04,VNINDEX,419.78,422.17,418,38165550
6/28/2012,418.16,VNINDEX,418.74,418.78,415.34,34918150
6/29/2012,422.37,VNINDEX,420.76,422.37,418.49,28907980
7/2/2012,419.3,VNINDEX,420.76,424.95,418.18,29566340
7/3/2012,413.09,VNINDEX,416.47,417.21,411.86,39604310
7/4/2012,410.73,VNINDEX,413.41,416.03,410.73,26185920
7/5/2012,413.83,VNINDEX,410.85,413.83,408.43,28260180
7/6/2012,415.44,VNINDEX,414.01,417.97,413.53,35761520
7/9/2012,408.12,VNINDEX,413.59,414.39,407.51,28468730
7/10/2012,405.39,VNINDEX,406.4,409.86,405.39,23787430
7/11/2012,407.28,VNINDEX,405.29,408.21,405.07,19661440
7/12/2012,408.72,VNINDEX,406.5,409.7,406.18,24196650
7/13/2012,416.98,VNINDEX,409.85,416.98,409.85,52081490
7/16/2012,413.98,VNINDEX,417.54,418.78,413.28,39131160
7/17/2012,417.55,VNINDEX,411.72,418.5,411.72,35729970
7/18/2012,418.83,VNINDEX,418.19,419.91,416.1,37431400
7/19/2012,428.38,VNINDEX,417.77,428.38,417.77,72870070
7/20/2012,424.47,VNINDEX,432.1,430.63,424.47,66737560
7/23/2012,421.99,VNINDEX,423.31,426.13,421.42,46579310
7/24/2012,415.63,VNINDEX,420.19,420.62,414.6,41476390
7/25/2012,412.91,VNINDEX,412.94,415.71,412.56,39084070
7/26/2012,414.8,VNINDEX,413.78,416.63,412.89,29726580
7/27/2012,413.16,VNINDEX,416.43,417.68,412.47,34240000
7/30/2012,415,VNINDEX,410.57,415.31,410.08,23591670
7/31/2012,414.48,VNINDEX,415.7,416.57,414.19,20631280
8/1/2012,412.55,VNINDEX,413.73,413.99,410.54,25901500
8/2/2012,416.1,VNINDEX,414.23,417.96,414.23,18712110
8/3/2012,418.21,VNINDEX,417.63,419.26,417.09,21684750
8/6/2012,423.16,VNINDEX,419.29,423.77,419.29,39532210
8/7/2012,422.5,VNINDEX,423.72,425.46,422.44,29412940
8/8/2012,423.57,VNINDEX,422.74,424.52,421.31,22369090
8/9/2012,426.98,VNINDEX,424.43,428.21,424.43,37482300
8/10/2012,425.56,VNINDEX,427.49,427.93,425.06,31538750
8/13/2012,426.17,VNINDEX,423.79,426.38,423.44,23477000
8/14/2012,429.47,VNINDEX,425.79,430.89,425.79,44659470
8/15/2012,430.77,VNINDEX,429.96,432.44,429.96,31649990
8/16/2012,430.83,VNINDEX,431.58,433.63,429.43,24219370
8/17/2012,433.45,VNINDEX,431.42,434.72,430.83,32943250
8/20/2012,437.28,VNINDEX,435.33,437.61,434.92,32299370
8/21/2012,416.84,VNINDEX,430.79,430.79,416.23,61664400
8/22/2012,410.23,VNINDEX,404.22,413.42,404.17,67225530
8/23/2012,392.82,VNINDEX,400.03,400.07,391.54,37075710
8/24/2012,399.72,VNINDEX,379.45,402.22,378.17,88370910
8/27/2012,386.19,VNINDEX,395.37,395.61,385.05,39922570
8/28/2012,385.78,VNINDEX,381.06,386.05,379.61,41225681
8/29/2012,393.06,VNINDEX,389.85,394.04,389.85,35740700
8/30/2012,397.25,VNINDEX,394.9,399.44,393.37,35280940
8/31/2012,396.02,VNINDEX,396.88,398.19,394.29,26853510
9/4/2012,402.08,VNINDEX,397.37,403.25,397.37,22576320
9/5/2012,398.92,VNINDEX,402.56,404.87,396.31,38133340
9/6/2012,393.41,VNINDEX,396.41,398.77,393.41,27130310
9/7/2012,397.51,VNINDEX,395.25,397.51,392.56,29332820
9/10/2012,388.88,VNINDEX,395.72,396.27,386.19,40663290
9/11/2012,386.62,VNINDEX,383.87,388.02,383.87,33882860
9/12/2012,388.35,VNINDEX,387.03,390.3,387.03,29879350
9/13/2012,391.36,VNINDEX,388.55,391.36,387.68,28938490
9/14/2012,398.87,VNINDEX,398.13,400.09,395.14,42312440
9/17/2012,401.75,VNINDEX,400.55,405.27,400.07,30647860
9/18/2012,394.51,VNINDEX,403.48,405.05,392.98,39909580
9/19/2012,394.55,VNINDEX,391.05,396.17,390.89,37098740
9/20/2012,389.28,VNINDEX,393.05,393.42,385.9,41727780
9/21/2012,395.48,VNINDEX,391,395.55,391,49705410
9/24/2012,390.37,VNINDEX,392.16,394.54,390.08,23023940
9/25/2012,391.77,VNINDEX,391.17,394.06,390.14,20374330
9/26/2012,395.12,VNINDEX,392.51,397.86,392.51,22135450
9/27/2012,393.34,VNINDEX,395.66,396.67,391.34,23303850
9/28/2012,392.57,VNINDEX,392.11,393.91,390.99,21087270
10/1/2012,386.55,VNINDEX,391.74,391.86,386.42,27156800
10/2/2012,384.32,VNINDEX,386.78,387.62,384.2,25540110
10/3/2012,385.37,VNINDEX,385.61,387.6,383.07,26431310
10/4/2012,384.51,VNINDEX,385.68,386.66,383.62,20410900
10/5/2012,388.16,VNINDEX,384.78,388.16,384.65,23961840
10/8/2012,393.45,VNINDEX,387.83,393.45,387.83,32959790
10/9/2012,393.67,VNINDEX,394.36,394.87,392.26,33817860
10/10/2012,394.66,VNINDEX,392.38,394.66,391.75,36353960
10/11/2012,394.19,VNINDEX,395.32,397.55,393.87,40188670
10/12/2012,392.54,VNINDEX,394.17,395.01,392.26,40913060
10/15/2012,391.56,VNINDEX,392.88,394.19,390.72,35599600
10/16/2012,399.22,VNINDEX,392.6,399.22,392.6,38610190
10/17/2012,397.02,VNINDEX,399.22,400.97,395.91,34001760
10/18/2012,398.51,VNINDEX,395.94,399.55,395.94,33648950
10/19/2012,398.23,VNINDEX,399.52,400.46,394.98,48971260
10/22/2012,397,VNINDEX,397.77,398.34,394.69,29878260
10/23/2012,397.71,VNINDEX,397.27,399.22,395.89,24240560
10/24/2012,395.45,VNINDEX,397.69,398.43,395.24,23435510
10/25/2012,389.92,VNINDEX,393.79,394.54,389.92,29179710
10/26/2012,391.7,VNINDEX,390.05,393.13,389.5,20270490
10/29/2012,391.36,VNINDEX,390.96,392.6,390.63,17333440
10/30/2012,389.86,VNINDEX,391.13,392.17,389.64,19925250
10/31/2012,388.42,VNINDEX,388.5,390.05,387.39,19971150
11/1/2012,387.95,VNINDEX,388.1,389.74,387.95,23091350
11/2/2012,375.26,VNINDEX,378.74,380.33,374.98,51024090
11/5/2012,377.27,VNINDEX,372.39,378.45,372.39,27392320
11/6/2012,376.95,VNINDEX,377.27,379.05,375.12,21859910
11/7/2012,380.9,VNINDEX,377.83,381.22,375.75,27064820
11/8/2012,385.6,VNINDEX,380.32,385.6,380.13,20853300
11/9/2012,386.71,VNINDEX,385.61,386.79,383.72,23169930
11/12/2012,388.62,VNINDEX,386.71,388.94,385.66,32872920
11/13/2012,385.22,VNINDEX,387.52,388.43,385.15,27887200
11/14/2012,387.71,VNINDEX,384.74,389.4,384.61,22054410
11/15/2012,386.91,VNINDEX,389.84,390.65,386.6,24204300
11/16/2012,385.71,VNINDEX,385.83,386.25,383.16,18280560
11/19/2012,383.32,VNINDEX,384.83,386.22,382.42,18508160
11/20/2012,385.1,VNINDEX,383.23,385.37,381.84,20945930
11/21/2012,383.87,VNINDEX,385.18,385.8,382.72,19043880
11/22/2012,383.22,VNINDEX,383.44,384.1,382.57,14762810
11/23/2012,381.71,VNINDEX,383.22,384.25,381.14,18588540
11/26/2012,377.9,VNINDEX,382.43,382.62,377.82,19424070
11/27/2012,376.89,VNINDEX,377.77,378.62,376.08,14100000
11/28/2012,375.79,VNINDEX,376.13,377.32,374.15,16468860
11/29/2012,378.2,VNINDEX,377.45,378.62,376.93,14745550
11/30/2012,377.82,VNINDEX,380.01,380.18,377.52,16525680
12/3/2012,379.27,VNINDEX,377.94,379.27,375.78,17188480
12/4/2012,382.1,VNINDEX,379.02,382.1,377.89,23715390
12/5/2012,385.69,VNINDEX,382.1,387.05,382.1,35839740
12/6/2012,385.69,VNINDEX,385.59,386.62,384.53,26784560
12/7/2012,383.8,VNINDEX,386.44,386.6,383.8,26109500
12/10/2012,386.69,VNINDEX,384.84,387.67,383.53,38296950
12/11/2012,389.37,VNINDEX,386.25,389.37,385.81,35197200
12/12/2012,391.08,VNINDEX,388.41,393.13,386.46,45925850
12/13/2012,391.19,VNINDEX,393.04,393.81,390.57,41652240
12/14/2012,392.21,VNINDEX,392.23,394.61,392.05,35228470
12/17/2012,393.63,VNINDEX,391.37,395.3,391.31,44543430
12/18/2012,393.39,VNINDEX,396.21,396.45,392.34,44355940
12/19/2012,398.59,VNINDEX,395.84,398.59,395.34,64520540
12/20/2012,399.68,VNINDEX,399.13,400.71,397.86,61282060
12/21/2012,396.78,VNINDEX,397.49,400.27,394.27,61459550
12/24/2012,399.71,VNINDEX,397.25,400.22,396.57,37347230
12/25/2012,401.34,VNINDEX,401.01,401.72,398.09,43120810
12/26/2012,406.1,VNINDEX,399.43,406.1,398.31,52980150
12/27/2012,409.97,VNINDEX,408.32,410.68,406.58,69702680
12/28/2012,413.73,VNINDEX,409.49,413.73,408.32,54265930
1/2/2013,418.35,VNINDEX,415.5,419.05,414.41,60311180
1/3/2013,419.27,VNINDEX,420.68,420.68,413.68,96108870
1/4/2013,426.06,VNINDEX,418.75,426.48,417.5,63364690
1/7/2013,434.19,VNINDEX,428.53,434.64,426.86,75004280
1/8/2013,447.16,VNINDEX,437.25,447.16,437.15,81496290
1/9/2013,448.77,VNINDEX,452.63,457.75,442.26,131421730
1/10/2013,460.12,VNINDEX,447.99,460.12,444.08,69049730
1/11/2013,462.69,VNINDEX,468.39,469.16,461.74,71736170
1/14/2013,458.97,VNINDEX,458.08,462.08,455.51,66848260
1/15/2013,461.42,VNINDEX,459.24,461.42,455.93,85189720
1/16/2013,465.25,VNINDEX,462.17,470.34,462.17,93433920
1/17/2013,456.76,VNINDEX,465.66,466.55,456.76,93851780
1/18/2013,454.16,VNINDEX,458.21,459.82,450.28,80290320
1/21/2013,447.79,VNINDEX,453.91,456.34,447.79,52791190
1/22/2013,442.85,VNINDEX,449.01,450.8,441.24,65159100
1/23/2013,443.37,VNINDEX,443.96,447.79,440.48,47105470
1/24/2013,452.4,VNINDEX,444.34,452.4,444.19,46685140
1/25/2013,468.09,VNINDEX,455.28,468.09,455.25,80711500
1/28/2013,479.6,VNINDEX,474.27,485.67,474.27,103940640
1/29/2013,484.01,VNINDEX,478.02,484.34,476.33,83689610
1/30/2013,487.6,VNINDEX,486.67,490.89,482.76,81816460
1/31/2013,479.79,VNINDEX,484.04,485.19,479.79,77448750
2/1/2013,483.42,VNINDEX,477.11,483.42,473.23,57696770
2/4/2013,482.38,VNINDEX,487.06,488.96,482.38,50205730
2/5/2013,477.36,VNINDEX,481.82,482.56,477.36,53187860
2/6/2013,488.36,VNINDEX,479.62,488.62,479.62,61098630
2/7/2013,490.62,VNINDEX,490.88,493.72,488.03,66319750
2/8/2013,494.03,VNINDEX,491.85,495.72,489.64,58838750
2/18/2013,493.95,VNINDEX,497.87,497.87,493.95,67678930
2/19/2013,490.78,VNINDEX,493.4,495.39,490.33,101269460
2/20/2013,494.83,VNINDEX,487.99,495.82,487.68,75889430
2/21/2013,476.73,VNINDEX,494.83,497.7,476.73,121293570
2/22/2013,477.69,VNINDEX,482.03,487.11,470.23,105270730
2/25/2013,483.69,VNINDEX,481.67,483.97,478.97,46608020
2/26/2013,465.05,VNINDEX,482.5,482.5,463.64,90251400
2/27/2013,465.72,VNINDEX,465.89,467.5,459.64,68059040
2/28/2013,474.56,VNINDEX,465.72,476.41,465.72,50678370
3/1/2013,477.15,VNINDEX,476.51,480.39,475.46,48407200
3/4/2013,468.74,VNINDEX,477.04,479.06,468.74,64774600
3/5/2013,462.12,VNINDEX,467.36,467.84,461.61,57356100
3/6/2013,471.09,VNINDEX,466.96,471.09,464.19,32511220
3/7/2013,466.63,VNINDEX,470.73,472.54,466.63,41308530
3/8/2013,470.68,VNINDEX,468.1,471.75,468.1,30142850
3/11/2013,476.5,VNINDEX,471.29,476.79,469.78,53686210
3/12/2013,475.34,VNINDEX,475.23,478.67,470.51,57757820
3/13/2013,473.18,VNINDEX,476.43,478.05,471.85,48212190
3/14/2013,474.6,VNINDEX,471.63,474.6,470.81,44795250
3/15/2013,481.35,VNINDEX,474.99,481.35,474.45,72403940
3/18/2013,479.13,VNINDEX,481.53,482.59,478.54,46990510
3/19/2013,480.48,VNINDEX,478.45,482.21,477.55,33082800
3/20/2013,487.04,VNINDEX,481.88,488.94,480.53,43035240
3/21/2013,491.79,VNINDEX,488.64,494.57,488.43,46870700
3/22/2013,489.99,VNINDEX,492.88,500.59,486.15,49788230
3/25/2013,493.57,VNINDEX,491.76,495.64,488.55,33144960
3/26/2013,489.46,VNINDEX,494.19,496.32,489.14,36516000
3/27/2013,491.26,VNINDEX,489.3,492.46,485.34,34896540
3/28/2013,490.67,VNINDEX,491.64,495.12,487.67,39513170
3/29/2013,491.04,VNINDEX,487.01,492.96,483.5,34734860
4/1/2013,505.81,VNINDEX,490.66,505.81,489.9,47153090
4/2/2013,509.43,VNINDEX,507.31,514.1,507.22,66367870
4/3/2013,505.93,VNINDEX,509.29,511.59,502.38,54225370
4/4/2013,497.35,VNINDEX,505.54,506.63,497.35,48524380
4/5/2013,502.58,VNINDEX,501.16,503.36,497.83,44598800
4/8/2013,506.66,VNINDEX,505,507.75,501.91,49051910
4/9/2013,510.49,VNINDEX,505.09,512.85,504.16,58149210
4/10/2013,496.5,VNINDEX,512.15,518.46,496.5,64402460
4/11/2013,504.07,VNINDEX,501.39,504.51,497.08,46971210
4/12/2013,494.27,VNINDEX,505.37,505.9,490.82,50661340
4/15/2013,480.02,VNINDEX,491.65,491.77,478.8,51237740
4/16/2013,478.07,VNINDEX,475.07,479.97,466.56,46214530
4/17/2013,483.99,VNINDEX,482.17,483.99,476.53,28380260
4/18/2013,473.21,VNINDEX,479.11,483.99,471.1,35218830
4/22/2013,468.43,VNINDEX,471.81,472.95,466.78,37044620
4/23/2013,473.69,VNINDEX,470.59,475.48,469.13,30789420
4/24/2013,472.89,VNINDEX,474.48,475.75,472.89,30220170
4/25/2013,476.59,VNINDEX,474.87,477.8,474.29,35474860
4/26/2013,474.51,VNINDEX,474.87,479.12,474.43,30585010
5/2/2013,473.02,VNINDEX,474.54,476.42,472.16,20465090
5/3/2013,475.24,VNINDEX,471.14,475.24,470.81,24532200
5/6/2013,488.32,VNINDEX,478.94,488.32,478.94,46485330
5/7/2013,485.58,VNINDEX,489.35,491.56,484.39,54751810
5/8/2013,485.07,VNINDEX,486.74,488.04,483.03,37540320
5/9/2013,486.22,VNINDEX,485.44,488.57,485.2,45880290
5/10/2013,486.1,VNINDEX,488.1,490.76,484.75,39892770
5/13/2013,488.93,VNINDEX,486.96,490.38,486.96,43748020
5/14/2013,483.85,VNINDEX,486.94,487.45,480.79,35884870
5/15/2013,485.97,VNINDEX,482.82,487.52,481.8,43474450
5/16/2013,490.34,VNINDEX,486,490.58,488.68,43122850
5/17/2013,487.6,VNINDEX,489.99,491.13,487.6,43122850
5/20/2013,492.27,VNINDEX,487.71,492.96,485.42,46416100
5/21/2013,500.18,VNINDEX,496.09,502.6,495.95,78862860
5/22/2013,502.23,VNINDEX,503.23,504.68,501.44,60738030
5/23/2013,498.22,VNINDEX,501.15,506.58,498.22,76788480
5/24/2013,500.24,VNINDEX,498.77,503.6,495.96,58885910
5/27/2013,512.41,VNINDEX,504.38,516.08,504.38,91278240
5/28/2013,516.33,VNINDEX,515.62,517.97,512.81,83366050
5/29/2013,515.09,VNINDEX,517.91,520.36,511.31,93465370
5/30/2013,521.45,VNINDEX,517.18,521.45,513.68,73554110
5/31/2013,518.39,VNINDEX,526.58,526.58,518.39,97869300
6/3/2013,517.03,VNINDEX,518.3,521.35,516.75,72365040
6/4/2013,510.69,VNINDEX,520.68,521.96,510.69,75405700
6/5/2013,513.91,VNINDEX,512.37,513.95,508.86,54216330
6/6/2013,520.9,VNINDEX,513.43,521.28,513.16,69643400
6/7/2013,527.97,VNINDEX,523.21,527.97,523.19,73350530
6/10/2013,524.56,VNINDEX,530.97,533.15,524.56,75001890
6/11/2013,521.95,VNINDEX,525.2,525.68,520.94,59009640
6/12/2013,518.24,VNINDEX,521.21,524.91,518.24,64902640
6/13/2013,515.09,VNINDEX,518.28,519.54,510.07,60674390
6/14/2013,509.03,VNINDEX,517.14,518,509.03,58737860
6/17/2013,498.52,VNINDEX,510.52,511.23,498.31,73309030
6/18/2013,498.88,VNINDEX,497.06,0,0,51411630
6/19/2013,503.37,VNINDEX,501.58,504.11,500.61,42149080
6/20/2013,499.51,VNINDEX,502.22,503.75,498.55,48665180
6/21/2013,498.84,VNINDEX,497.3,501.25,495.23,92632850
6/24/2013,489.74,VNINDEX,500.44,501.14,487.41,54963830
6/25/2013,473.02,VNINDEX,487.04,488.55,466.78,82915860
6/26/2013,473.53,VNINDEX,473.26,476.47,466.41,51883710
6/27/2013,482.95,VNINDEX,476.33,482.95,475,42119150
6/28/2013,481.13,VNINDEX,484.84,485.94,479.94,42072790
7/1/2013,477.34,VNINDEX,478.98,478.98,475.26,30796540
7/2/2013,489.84,VNINDEX,480.72,490.14,489.59,32480660
7/3/2013,487.35,VNINDEX,489.84,492.93,487.11,36474440
7/4/2013,487.22,VNINDEX,489.23,490.65,486.49,36277730
7/5/2013,485.66,VNINDEX,488.06,489.99,485.22,37205860
7/8/2013,482.77,VNINDEX,485.24,485.95,480.58,32633300
7/9/2013,485.5,VNINDEX,483.96,485.5,481.14,26299100
7/10/2013,484.43,VNINDEX,487.81,489.83,484.43,28250930
7/11/2013,484.47,VNINDEX,484.38,485.44,482.11,28820560
